,Dataset,N,K,Rep,Model,maxgenomelen,maxcohortlen,X_bounds,valsize,mutprob,init_prop,gramfile,n_num_optimisations,prop_consts,Time,Rsq_train,Rsq_test,Size,N_vars_used,N_consts_used,Equation
7838,706_sleuth_case1202,93,6,1,Magpie,50,4,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,251.57632851600647,0.7921625749107968,0.6907122916449775,46,4,4,((X[0] + abs(((X[0] * ((62.7322 - (X[2] * sqrt(X[1]))) * (-288.5893 + X[4]))) / ((0.2238 * X[0]) - X[4])))) * 0.0014)
7839,706_sleuth_case1202,93,6,2,Magpie,30,8,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,58.8844621181488,0.6944936298446713,0.637500481974959,18,2,3,(((X[2] + 2.2433) + (-0.0095 * X[4])) / -0.0163)
7840,706_sleuth_case1202,93,6,1,Magpie,50,4,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,317.3877980709076,0.7841696118961086,0.6531934347610402,38,4,4,(X[4] * (((X[2] - 2.3136) + (X[5] / -5.2414)) * (0.0931 + (-0.0004 * (X[4] - (X[4] / X[3]))))))
7841,706_sleuth_case1202,93,6,2,Magpie,30,8,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,143.4543101787567,0.7660696877470049,0.7402847792952322,28,3,4,((52.8187 + ((X[4] + -459.7438) * (X[3] * 0.0040))) * abs((2.5301 - X[2])))
7842,706_sleuth_case1202,93,6,2,Magpie,50,4,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,179.68760538101196,0.685508587913924,0.3854450965960123,20,2,3,(-167.7656 + ((X[4] / exp(3.1046)) * (X[5] + 10.6491)))
7843,706_sleuth_case1202,93,6,1,Magpie,30,8,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,134.45450925827026,0.7713722547177483,0.6475244823840578,28,3,4,((14.4641 + (-0.0469 * X[4])) * (-16.3695 - (X[5] + (-7.0219 * abs(X[2])))))
7844,706_sleuth_case1202,93,6,0,Magpie,50,4,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,269.37539982795715,0.7915263400277487,0.5216627172967089,46,5,4,((((X[5] + ((((2.5949 - X[2]) / X[0]) * X[4]) * 38.8134)) * abs(X[4])) + -1177.3058) / (167220503.3473 / (X[4] * abs(X[1]))))
7845,706_sleuth_case1202,93,6,1,Magpie,30,8,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,82.22390389442444,0.7838381695155471,0.6537388583675083,30,3,4,(((X[4] / 2506.7490) * (X[4] - 234.0617)) * ((2.3050 - X[2]) + (X[5] / 5.2752)))
7846,706_sleuth_case1202,93,6,2,Magpie,50,4,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,244.5740461349488,0.7903884376690551,0.6354484355220664,44,4,4,((((log(X[3]) - ((-0.0011 - (X[2] / (6492.4638 - X[1]))) * 6492.4638)) * abs(X[4])) + -2732.2982) / (abs(10523.0040) / X[4]))
7847,706_sleuth_case1202,93,6,1,Magpie,50,4,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,234.8404467105865,0.7319418082948371,0.5859546514419212,30,3,4,(4.9705 - (abs(((abs(5775.0926) / X[1]) - X[2])) * ((-1.5252 * X[4]) - -482.1225)))
7848,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,110.64755177497864,0.7783429152186457,0.6398565182704468,38,4,4,(((X[4] * (X[4] - 295.8948)) - -6465.2509) * (0.0012 - (((77.2579 / (-6465.2509 + X[1])) / X[3]) * X[2])))
7849,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,65.72272062301636,0.6910915225149528,0.5181911714534331,24,3,3,((exp((-1754.8919 / X[4])) * X[1]) * (0.0020 * (X[3] - -73.1291)))
7850,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,121.08104228973389,0.7413739114981363,0.7207875184625603,18,2,3,(23.6390 + ((X[4] - 342.1401) / (1.0278 + X[2])))
7851,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,134.18792986869812,0.6944936295167508,0.6375004816378185,20,2,3,(((X[4] * 0.5816) + -137.9343) - (X[2] / abs(0.0163)))
7852,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,81.70503354072571,0.7451434535958441,0.7180755985389491,20,2,3,((-307.5150 + X[4]) * (0.2631 + exp((-0.4035 - X[2]))))
7853,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,78.22137689590454,0.7516169912013952,0.670093541248292,30,3,4,(-4.2653 * ((-309.5374 + X[4]) * ((0.0992 * (X[2] + 20.1304)) - log(log(X[1])))))
7854,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,131.3593635559082,0.7310935114708419,0.5591655286571695,38,4,4,((((X[0] - X[1]) * (((X[4] + -425.2064) / 32.5797) - X[2])) * (X[4] * -0.0000)) - (X[0] / -73.4457))
7855,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,144.9059860706329,0.7691554481763964,0.6604703484863663,44,3,4,(((X[1] * 0.0002) - X[2]) * (-4.5111 + (abs((((exp(-7.8002) * X[4]) * X[4]) + (abs(X[1]) * -0.0034))) - -7.8002)))
7856,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,120.6000759601593,0.7761521034949982,0.6283540374963542,30,3,3,((-0.3289 * (-304.7155 + X[4])) * (X[2] - (-0.3272 + sqrt((log(X[4]) + X[5])))))
7857,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,175.3186581134796,0.7609757834564896,0.4676990160658525,34,3,3,((((X[5] + ((0.0114 * abs(X[4])) - exp(X[2]))) - 0.4920) / 14490.8245) * (X[4] * X[4]))
7858,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,87.49908399581909,0.7145120669446062,0.3371279679739581,28,4,1,(X[4] * (((X[2] - X[4]) * (X[4] / -9388701.5977)) * (X[5] + log(X[3]))))
7859,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,166.44366931915283,0.7978411866169939,0.6150137388852301,42,4,4,(((262.1116 - X[4]) * (-0.0022 - (((abs(X[5]) - (X[2] * 5.9203)) - abs(5.9203)) / X[1]))) * (0.6568 * X[4]))
7860,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,192.0155348777771,0.7983488265466545,0.5302843176132628,48,4,4,abs(((abs(X[4]) + -305.3728) * (((-13527993.0170 / X[1]) / (((X[4] / exp(X[2])) - (-27.5972 * X[5])) * log(X[1]))) + abs(1.1069))))
7861,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,193.1809709072113,0.7715199636222927,0.6431363863551322,44,4,4,abs(((abs((X[4] - 311.8346)) * (((0.0000 * ((X[2] * (-248362.6695 / X[3])) + X[1])) / 1.9661) * X[4])) + exp(1.9661)))
7862,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,186.1314046382904,0.7456306781894411,0.7108510906130195,26,2,3,((2.1694 - X[2]) * (abs((abs(X[4]) + -313.2201)) * (0.2042 * 2.1694)))
7863,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,178.4269952774048,0.7264312294761883,0.398420386193084,34,4,3,(X[3] * ((((0.0000 * X[5]) - -0.0000) * (X[4] - abs(291.5258))) * (X[0] * sqrt(X[4]))))
7864,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,150.47641253471377,0.7849609281362696,0.591405930023129,30,3,4,(0.0001 * ((((2.8043 - X[2]) * (X[4] - 247.0370)) * X[4]) * (5.6203 + X[5])))
7865,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,222.53450107574463,0.7936114534923525,0.5849816898493241,44,4,4,(-0.0000 * (((X[1] - ((X[4] * 0.1113) * X[4])) * abs(((X[2] * (-2473823.0572 / X[4])) + X[1]))) + (-13981951.3109 * X[5])))
7866,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,192.2979848384857,0.7651219460734845,0.6566776733723614,44,4,3,(abs((abs((X[4] + -290.0147)) * ((sqrt(abs((X[1] - ((abs(X[2]) / X[3]) * 430853.7488)))) / 273.9774) * X[4]))) / 273.9774)
7867,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,93.61836290359496,0.6711888694991255,0.6029016656676124,14,2,2,(X[3] * ((X[4] * 0.0063) - 1.7908))
7868,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,46.05566310882568,0.7322029465115945,0.6321645068353566,30,4,3,((exp((-2016.2399 / X[4])) * 30.5533) * ((abs(-0.0276) - (X[2] / X[3])) * X[1]))
7869,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,100.43053436279295,0.7519160160802583,0.6392325886613535,28,4,2,(((X[4] * -0.0000) + 0.0000) * (X[1] * (X[4] * (X[2] - log(X[3])))))
7870,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,126.7226345539093,0.7835381557105987,0.6285938520730563,30,3,4,(X[4] * ((-235.8957 + X[4]) / ((-1.7584 - X[2]) * (-4912.8086 / (7.1319 + X[5])))))
7871,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,225.28218007087708,0.791687379036059,0.7637712005591257,46,3,4,((X[3] - (-53.7160 - (-0.4632 * X[4]))) * ((X[2] - abs(1.8899)) + ((0.0000 / abs(X[4])) * (-53.7160 * abs(exp(X[3]))))))
7872,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,55.54181504249573,0.7311451553320147,0.706655546107366,24,3,3,(((0.2050 * X[4]) - 61.3830) * ((abs(-0.0431) * X[3]) - X[2]))
7873,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,242.80809950828552,0.8001478589601465,0.7748812740063677,38,4,4,(((X[2] + -2.3324) * (X[4] - 299.1981)) * (-0.3442 + (0.0000 * (abs((exp(X[3]) / X[1])) / -0.3442))))
7874,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,161.25502038002014,0.7866125930753776,0.5446522948315802,30,4,3,(X[4] * ((((X[5] + 9.1567) * X[4]) + -2845.6910) / (10382.7598 + (X[0] * X[2]))))
7875,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,235.497636795044,0.7570753141748737,0.5805988272181237,30,3,4,((X[4] * (((0.0001 * X[5]) - -0.0011) - (0.0006 * X[2]))) * (-266.3549 + X[4]))
7876,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,213.1258237361908,0.7137431324271295,0.6017685783644271,36,3,4,(61.2628 * (1.6628 - (((X[1] * 0.0004) + X[2]) - abs(((abs(X[4]) * X[1]) * exp(-13.7798))))))
7877,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,63.182106256484985,0.7129792162755026,0.5921213502124458,30,4,2,(abs(X[0]) * (X[1] * (abs(X[3]) * (X[4] * (0.0000 * (X[4] - 268.6625))))))
7878,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,243.1637372970581,0.7477904577665755,0.7383503906559391,20,2,3,(1.2159 * ((X[4] + -298.8424) / abs((1.4374 + X[2]))))
7879,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,136.81555724143982,0.7477904562729613,0.7383503945056104,18,2,3,((-2.4374 + X[2]) / (-2.8813 / (-298.8424 + X[4])))
7880,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,230.86396479606628,0.7826002341808694,0.6222580302508051,34,3,4,(X[4] * (((X[2] - 2.7628) * -0.0001) / (2.7628 / (-3494.5856 + (X[4] * (X[5] + 12.5323))))))
7881,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,263.77701354026794,0.7982401906244037,0.6284053229500539,48,4,4,(((X[4] * -0.3610) - -103.6638) * ((X[2] + -1.7333) - (0.0000 * (((X[4] * X[4]) * X[3]) * (X[2] + abs((X[5] + -0.3610)))))))
7882,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,235.18153548240664,0.8085374369541269,0.5105939825138827,50,5,4,exp((log(abs((((-4.6441 - ((X[5] / log(sqrt(X[1]))) + (-4.0842 / (X[1] / X[0])))) + X[2]) / -28174435.4241))) + (3.3715 * log(X[4]))))
7883,706_sleuth_case1202,93,6,2,Magpie,50,8,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,238.1558322906494,0.7495973716398927,0.7584759240621841,26,2,3,(-0.0023 * ((67065.1656 - (X[4] * X[4])) / exp(exp((X[2] * 0.4241)))))
7884,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,72.9307370185852,0.7277466455367727,0.702679017123146,26,3,3,(((X[3] + X[4]) + -387.4232) / ((exp(X[2]) + exp(1.1570)) / 2.9857))
7885,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,76.45858550071716,0.7732854815401629,0.6769391140261842,30,4,2,((((275.4059 - X[4]) * X[4]) * (sqrt(sqrt(X[3])) - X[2])) / (-24163160.7730 / X[1]))
7886,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,157.37720251083374,0.743983749054173,0.7339156343043383,16,2,2,((X[4] + -302.0336) / abs((X[2] - -1.1142)))
7887,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,81.36989951133728,0.745143436575092,0.7180755114297943,18,2,3,((129.8452 - (X[4] / 2.3683)) * (-2.2052 + X[2]))
7888,706_sleuth_case1202,93,6,0,Magpie,50,8,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,269.40068101882935,0.7901833025780687,0.4981022125515998,48,5,4,(exp(((-1783.5660 / X[4]) + 1.7370)) / ((exp(log(X[0])) / (X[1] - (abs(X[5]) * -1448.9335))) * (0.0029 + (X[2] / abs(X[4])))))
7889,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,107.21506190299988,0.7591653824926797,0.7388537858775792,26,4,3,(0.0042 * ((((2.4464 - X[2]) * (X[4] + -338.0646)) * X[3]) + X[0]))
7890,706_sleuth_case1202,93,6,1,Magpie,30,15,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,110.82361960411072,0.756468016427763,0.7318666218179606,24,3,3,((-0.1445 * ((-304.5495 + X[4]) / (-1.5560 - X[2]))) * sqrt(X[3]))
7891,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,93.75990748405457,0.7643381087999733,0.6864970325358354,30,3,4,((((19.7814 + -22.0256) + X[2]) * X[4]) * (X[1] * ((280.8438 - X[4]) * 0.0000)))
7892,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.25,1.0,0.12,extended_placeholders.bnf,5,0.75,103.74925971031188,0.7495973739223212,0.7584759187933815,24,2,3,((67065.1821 - (X[4] * X[4])) * (0.0003 * (X[2] - exp(0.8908))))
7893,706_sleuth_case1202,93,6,0,Magpie,30,15,test,0.5,1.0,0.12,extended_placeholders.bnf,5,0.75,104.07970237731934,0.6931953894015789,0.5264095570535474,24,3,2,((X[1] * (X[4] + -274.8599)) * ((sqrt(X[3]) * X[4]) / 109208105.4152))
7894,706_sleuth_case1202,93,6,2,Magpie,30,15,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,120.3728814125061,0.7771319495995521,0.6204413623162386,30,3,3,((X[4] * (((X[4] * 0.0238) + X[5]) + -8.0948)) * (0.0476 / sqrt(exp(X[2]))))
7895,706_sleuth_case1202,93,6,1,Magpie,50,8,test,0.0,1.0,0.12,extended_placeholders.bnf,5,0.75,299.6528732776642,0.792948310796492,0.5838019439319087,50,5,4,(25.9652 - (((-770.4535 - (((X[5] + sqrt(X[3])) * (-2.9685 + X[2])) * (-313.9859 + X[4]))) * -770.4535) * (X[1] * (X[4] / exp(25.9652)))))
7896,706_sleuth_case1202,93,6,1,Magpie,50,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,101.4056360721588,0.765216948931145,0.4423846953679112,34,3,4,(((0.0001 * (X[4] - (163.1548 + (121.8350 * X[2])))) * X[4]) * (X[5] + (163.1548 - 159.5954)))
7897,210_cloud,108,5,0,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,34.80152106285095,0.9433672959206154,0.6079327702318298,30,3,3,((X[2] * 0.3542) + ((((X[3] / -0.1277) - (X[1] * X[2])) + 0.3542) / -15.7100))
7898,706_sleuth_case1202,93,6,0,Magpie,50,15,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,112.59416246414185,0.7075805354738633,0.1641991400459361,32,3,3,(((X[1] - 15388.9988) / -417584.3634) * (X[3] * (X[4] + ((sqrt(X[4]) / X[1]) * -175990.4908))))
7899,706_sleuth_case1202,93,6,0,Magpie,50,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,134.1363353729248,0.7697666037213684,0.6374374514663401,34,4,3,(((X[4] * -0.0305) * (-295.5399 + X[4])) * ((X[2] + ((X[1] / -236580.6638) * X[3])) / X[3]))
7900,210_cloud,108,5,0,Magpie,30,4,none,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,40.21833562850952,0.939478152925758,0.5687490915617892,18,3,2,(((-10.9762 - X[1]) * (X[2] + X[3])) / -26.6406)
7901,210_cloud,108,5,1,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,48.356878995895386,0.9438267636487968,0.6063870370560065,27,3,3,((X[2] + X[3]) * ((10.3814 + (X[1] + (sqrt(X[3]) * 1.5926))) / 30.9031))
7902,210_cloud,108,5,2,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,3,0.75,53.116426944732666,0.9431035797344096,0.5969070939811596,30,4,3,(((X[1] - -5.7985) * (0.0607 * X[2])) + (X[3] * (-5.7985 / (-12.3409 + X[0]))))
7903,210_cloud,108,5,2,Magpie,30,4,none,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,48.71873188018799,0.9301018283428204,0.6562690218458285,14,2,2,(-0.5040 * ((X[2] * -0.8574) - X[3]))
7904,706_sleuth_case1202,93,6,2,Magpie,50,15,test,0.5,0.6,0.12,extended_placeholders.bnf,3,0.75,152.17286777496338,0.6713875651944234,0.6017570402733678,16,2,2,abs((X[3] * (-1.8035 + (X[4] * 0.0063))))
7905,210_cloud,108,5,0,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,3,0.75,54.99486970901489,0.9284480378592196,0.6346174474484462,10,2,1,(0.4590 * (X[3] + X[2]))
7906,210_cloud,108,5,2,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,3,0.75,32.720986127853394,0.927623011831186,0.6315441636674265,7,2,0,sqrt((X[3] * X[2]))
7907,210_cloud,108,5,1,Magpie,30,4,none,0.25,0.6,0.12,base_placeholders.bnf,3,0.75,61.07650303840637,0.9350916466657104,0.6351282521236967,20,2,2,(sqrt(X[3]) * (0.2272 * (X[2] + (sqrt(X[2]) + 2.3862))))
7908,706_sleuth_case1202,93,6,0,Magpie,50,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,142.4817955493927,0.6976054715931496,0.5148234685355688,26,3,2,(abs((-0.0000 + (0.0000 * X[4]))) * (X[1] * (X[4] * abs(X[3]))))
7909,706_sleuth_case1202,93,6,2,Magpie,50,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,137.9659674167633,0.7576263498144203,0.7077376731151802,50,3,4,((-2444.4960 + ((abs((sqrt(X[4]) * X[1])) * (((sqrt(X[4]) - 18.8105) * sqrt(X[4])) * -0.0154)) * ((-1.8751 + X[2]) * -0.0154))) * -0.0154)
7910,706_sleuth_case1202,93,6,1,Magpie,50,15,test,0.5,1.0,0.12,extended_placeholders.bnf,3,0.75,143.12163281440735,0.7857386679125504,0.7704072631865531,30,3,3,(((0.0000 * sqrt(exp(X[3]))) - (X[2] + -2.2134)) * ((X[4] * 0.3024) - X[3]))
7911,210_cloud,108,5,1,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,3,0.75,48.74579191207886,0.9280956946223924,0.6336990935923408,10,2,1,((X[3] + X[2]) * 0.4539)
7912,706_sleuth_case1202,93,6,0,Magpie,50,15,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,175.6758258342743,0.7928424061844571,0.6148292713925355,46,4,4,(((X[4] * (X[4] - 249.2369)) * log(exp(0.0000))) * abs((-363.1335 - (((X[3] * X[5]) - exp((X[2] / 0.1737))) - -363.1335))))
7913,706_sleuth_case1202,93,6,1,Magpie,50,15,test,0.0,0.6,0.12,extended_placeholders.bnf,5,0.75,188.38189029693604,0.794615408393632,0.5970212519066151,48,5,4,(X[4] * (abs((((-283.6756 + X[4]) / -7506916.7989) * X[1])) * exp((-7506916.7989 * (X[2] * (0.0000 - (abs(X[5]) * (0.0001 / X[0]))))))))
7914,210_cloud,108,5,0,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,5,0.75,72.28825950622559,0.9408403743867186,0.6061156709538799,30,3,2,(sqrt(X[3]) * (0.5756 * (sqrt(X[2]) + (0.2061 * ((sqrt(X[1]) + X[2]) + sqrt(X[3]))))))
7915,210_cloud,108,5,1,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,5,0.75,45.98215436935425,0.928095694686894,0.6336990937139555,10,2,1,((X[3] + X[2]) * 0.4539)
7916,210_cloud,108,5,2,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,5,0.75,64.87936043739319,0.946183456527868,0.6297559076743273,30,3,3,(((X[2] * (((X[1] + X[3]) - -10.9471) + X[1])) * 0.0276) - (X[3] * -0.4810))
7917,706_sleuth_case1202,93,6,0,Magpie,50,15,test,0.25,0.6,0.12,extended_placeholders.bnf,5,0.75,198.6205787658692,0.7903324279390641,0.7580779366234056,50,4,4,((((X[4] + -297.9396) * (0.3561 + (((exp(X[3]) - -297.9396) / X[1]) * 0.0000))) - 0.4152) / (abs((0.3561 - X[2])) + (0.4152 * 0.3561)))
7918,210_cloud,108,5,0,Magpie,30,4,none,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,23.309731245040897,0.9429243435458896,0.6042050814116666,22,3,3,((X[2] / (15.7695 / (5.5649 + X[1]))) + (0.4888 * X[3]))
7919,210_cloud,108,5,0,Magpie,30,4,none,0.25,0.6,0.12,base_placeholders.bnf,5,0.75,64.15570569038391,0.928198849995426,0.6350599208390855,10,2,1,(0.4648 * (X[3] + X[2]))
7920,210_cloud,108,5,0,Magpie,30,4,none,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,23.82336020469665,0.9367383862217196,0.6785418302116597,23,3,2,(((X[2] / (X[4] + 10.1847)) + 0.3981) * (X[3] + sqrt(X[2])))
7921,210_cloud,108,5,2,Magpie,30,4,none,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,26.589994192123413,0.9394000933466732,0.6255573252828481,29,2,3,(sqrt(X[2]) * (sqrt(X[3]) - (0.0104 / ((0.1029 * sqrt(X[2])) - (X[3] - 2.2288)))))
7922,210_cloud,108,5,1,Magpie,30,4,none,0.0,0.6,0.12,base_placeholders.bnf,5,0.75,76.37088394165039,0.9434638414335628,0.6102340284080527,30,3,3,(((X[3] * 0.5038) + (X[2] * (0.0320 * (11.0724 + (X[1] / 0.5038))))) - 0.0320)
7923,210_cloud,108,5,2,Magpie,30,4,none,0.25,0.6,0.12,base_placeholders.bnf,5,0.75,60.81289291381836,0.9301018283089872,0.6562690209767549,14,2,2,(0.4321 * (X[2] + (X[3] / 0.8574)))
7924,210_cloud,108,5,1,Magpie,30,4,none,0.0,1.0,0.12,base_placeholders.bnf,3,0.75,27.92678928375244,0.9328342930535886,0.6531428305731232,19,2,3,(((sqrt(X[3]) * (X[2] - -2.9554)) - 0.5941) * 0.2859)
7925,706_sleuth_case1202,93,6,1,Magpie,50,15,test,0.5,0.6,0.12,extended_placeholders.bnf,5,0.75,204.7800486087799,0.7642731581471336,0.5964147935334503,36,3,4,((254.1922 - X[4]) * (X[4] * (-0.0013 + (((-6.3101 + X[5]) * 0.0009) * (sqrt(X[2]) / -6.3101)))))
7926,210_cloud,108,5,2,Magpie,30,4,none,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,28.37486934661865,0.9432612234675828,0.6229718866562264,29,3,2,((X[3] + (sqrt(sqrt(X[3])) * X[2])) * (-0.0251 * ((-16.7162 - X[1]) + sqrt(X[2]))))
7927,210_cloud,108,5,1,Magpie,30,4,none,0.5,1.0,0.12,base_placeholders.bnf,3,0.75,17.10863161087036,0.9280956947110046,0.6336990937594146,10,2,1,(0.4539 * (X[2] + X[3]))
7928,210_cloud,108,5,0,Magpie,30,4,none,0.5,1.0,0.12,base_placeholders.bnf,3,0.75,24.86778426170349,0.9425014929900152,0.6708699476464626,30,3,3,((X[3] / 2.3064) + ((X[2] / 1.5547) / (X[3] / (X[3] + (X[4] * -0.1135)))))
7929,210_cloud,108,5,1,Magpie,30,4,none,0.25,1.0,0.12,base_placeholders.bnf,3,0.75,33.31324505805969,0.9385140027359214,0.6286814030688661,27,2,3,((X[2] - -1.2616) / ((-52.9455 / sqrt(X[3])) / ((29.3128 - X[2]) / -1.2616)))
7930,210_cloud,108,5,0,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,5,0.75,72.10464191436768,0.9284480378581208,0.6346174474398936,10,2,1,(0.4590 * (X[3] + X[2]))
7931,210_cloud,108,5,2,Magpie,30,4,none,0.5,1.0,0.12,base_placeholders.bnf,3,0.75,24.91252565383911,0.940949014175284,0.6342781796834611,25,3,2,((X[3] + X[2]) / (((-0.1255 * X[1]) - -2.6211) / sqrt(sqrt(sqrt(X[3])))))
7932,210_cloud,108,5,2,Magpie,30,4,none,0.5,0.6,0.12,base_placeholders.bnf,5,0.75,78.31208515167236,0.927623011831186,0.6315441636674265,7,2,0,sqrt((X[2] * X[3]))
